Case ID,Label,Duration_2_M,Duration_2_S,Duration_2_L,Duration_2_LL,Cumduration_5_S,Cumduration_5_M,Cumduration_5_L,Cumduration_5_LL,Duration_3_M,Duration_3_L,Duration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_3_L,Cumduration_3_LL,Duration_5_M,Duration_5_S,Duration_5_L,Duration_5_LL,Duration_4_S,Duration_4_M,Duration_4_L,Duration_4_LL,Cumduration_2_M,Cumduration_2_S,Cumduration_2_L,Cumduration_2_LL,Cumduration_4_S,Cumduration_4_M,Cumduration_4_L,Cumduration_4_LL
UR,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8628899999999997,0.1371100000000003,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
US,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6710099999999999,0.3289900000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UT,0,0.7338300000000002,0.0,0.2661699999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.7338300000000002,0.0,0.2661699999999998,0.0,0.0,1.0,0.0,0.0
UU,0,1.0,0.0,0.0,0.0,0.0,0.4498800000000003,0.5501199999999997,0.0,1.0,0.0,0.0,0.9765600000000001,0.023439999999999905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06537999999999977,0.9346200000000002,0.0,0.0
UV,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8840400000000002,0.11595999999999984,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.5457300000000007,0.4542699999999993,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UW,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9429699999999999,0.057030000000000136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
UX,1,0.95892,0.041080000000000005,0.0,0.0,0.3637299999999999,0.6362700000000001,0.0,0.0,1.0,0.0,0.0,0.8332800000000002,0.16671999999999976,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.95892,0.041080000000000005,0.0,0.0,0.27238000000000007,0.7276199999999999,0.0,0.0
UY,1,0.8610899999999999,0.1389100000000001,0.0,0.0,0.5635300000000001,0.4364699999999999,0.0,0.0,1.0,0.0,0.0,0.7621799999999999,0.23782000000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.8610899999999999,0.1389100000000001,0.0,0.0,0.5927799999999999,0.40722000000000014,0.0,0.0
UZ,1,1.0,0.0,0.0,0.0,0.2891199999999996,0.7108800000000004,0.0,0.0,1.0,0.0,0.0,0.9187799999999999,0.08122000000000007,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.001120000000000232,0.9988799999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.19119999999999981,0.8088000000000002,0.0,0.0
V,0,0.95262,0.04737999999999998,0.0,0.0,0.3364600000000002,0.6635399999999998,0.0,0.0,1.0,0.0,0.0,0.8316600000000003,0.1683399999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.9588100000000002,0.04118999999999984,0.0,0.0,0.95262,0.04737999999999998,0.0,0.0,0.5193400000000001,0.48065999999999987,0.0,0.0
VA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9036600000000004,0.09633999999999965,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VAA,0,1.0,0.0,0.0,0.0,0.38154999999999983,0.6184500000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.93703,0.06296999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.2938900000000002,0.7061099999999998,0.0,0.0
VB,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.1208199999999997,0.8791800000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VC,0,0.8467800000000003,0.1532199999999997,0.0,0.0,0.40873000000000026,0.5912699999999997,0.0,0.0,1.0,0.0,0.0,0.7749599999999996,0.22504000000000035,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8467800000000003,0.1532199999999997,0.0,0.0,0.3213400000000002,0.6786599999999998,0.0,0.0
VCA,0,0.9113099999999998,0.08869000000000016,0.0,0.0,0.5475099999999999,0.45249000000000006,0.0,0.0,1.0,0.0,0.0,0.81717,0.18283000000000005,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.7273299999999998,0.2726700000000002,0.0,0.0,0.9113099999999998,0.08869000000000016,0.0,0.0,0.47226999999999997,0.52773,0.0,0.0
VD,0,0.49155000000000015,0.0,0.5084499999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.49155000000000015,0.0,0.5084499999999998,0.0,0.0,1.0,0.0,0.0
VDA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96252,0.03747999999999996,0.0,0.0,0.43332000000000104,0.0,0.566679999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13746999999999998,0.86253,0.0,0.0
VE,0,0.8610899999999999,0.1389100000000001,0.0,0.0,0.40378000000000025,0.5962199999999998,0.0,0.0,1.0,0.0,0.0,0.7699199999999999,0.23008000000000006,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8610899999999999,0.1389100000000001,0.0,0.0,0.31594000000000033,0.6840599999999997,0.0,0.0
VEA,1,1.0,0.0,0.0,0.0,0.13153000000000015,0.8684699999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.39775000000000027,0.6022499999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.02002000000000015,0.9799799999999999,0.0,0.0
VF,0,0.8744999999999998,0.12550000000000017,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8088000000000002,0.19119999999999981,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,0.8744999999999998,0.12550000000000017,0.0,0.0,0.0,1.0,0.0,0.0
VFA,0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7838700000000003,0.2161299999999997,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.0,0.8643300000000007,0.1356699999999993,0.0
VG,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.8127600000000008,0.18723999999999918,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VGA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VI,0,0.8538899999999998,0.14611000000000018,0.0,0.0,0.3622000000000001,0.6377999999999999,0.0,0.0,1.0,0.0,0.0,0.7916099999999999,0.20839000000000008,0.0,0.0,1.0,0.0,0.0,0.0,0.9607900000000003,0.039209999999999745,0.0,0.0,0.8538899999999998,0.14611000000000018,0.0,0.0,0.55768,0.44232000000000005,0.0,0.0
VIA,0,0.8181600000000002,0.18183999999999978,0.0,0.0,0.14925999999999995,0.85074,0.0,0.0,1.0,0.0,0.0,0.7500299999999998,0.24997000000000025,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.7244700000000002,0.27552999999999983,0.0,0.8181600000000002,0.18183999999999978,0.0,0.0,0.03919000000000006,0.9608099999999999,0.0,0.0
VJ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8734199999999999,0.12658000000000014,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VK,0,0.9508199999999998,0.049180000000000224,0.0,0.0,0.35923000000000016,0.6407699999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.9508199999999998,0.049180000000000224,0.0,0.0,0.2675200000000002,0.7324799999999998,0.0,0.0
VKA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VL,0,1.0,0.0,0.0,0.0,0.04909000000000008,0.9509099999999999,0.0,0.0,1.0,0.0,0.0,0.9260700000000002,0.07392999999999983,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.9798900000000001,0.02010999999999985,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VLA,1,0.9239099999999998,0.07609000000000021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8182499999999999,0.18175000000000008,0.0,0.0,0.06099000000000121,0.0,0.9390099999999988,0.0,0.0,1.0,0.0,0.0,0.9239099999999998,0.07609000000000021,0.0,0.0,0.14124999999999988,0.8587500000000001,0.0,0.0
VM,0,1.0,0.0,0.0,0.0,0.05575000000000019,0.9442499999999998,0.0,0.0,1.0,0.0,0.0,0.9288599999999998,0.0711400000000002,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VN,0,1.0,0.0,0.0,0.0,0.04054000000000002,0.95946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.06654999999999989,0.9334500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VO,0,0.9833099999999999,0.016690000000000094,0.0,0.0,0.07086999999999977,0.9291300000000002,0.0,0.0,1.0,0.0,0.0,0.85947,0.14053000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9907800000000009,0.009219999999999118,0.0,0.9833099999999999,0.016690000000000094,0.0,0.0,0.0,1.0,0.0,0.0
VP,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8980800000000002,0.0,0.10191999999999979,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VQ,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VR,1,1.0,0.0,0.0,0.0,0.35779000000000005,0.64221,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9588100000000002,0.04118999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.2718400000000001,0.7281599999999999,0.0,0.0
VS,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9372300000000005,0.06276999999999955,0.0,0.0,0.4849800000000002,0.0,0.5150199999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16572999999999993,0.8342700000000001,0.0,0.0
VT,0,0.8637900000000003,0.13620999999999972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8177099999999999,0.18229000000000006,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,0.8637900000000003,0.13620999999999972,0.0,0.0,0.0,1.0,0.0,0.0
VU,0,0.8494799999999998,0.1505200000000002,0.0,0.0,0.05826999999999982,0.9417300000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8494799999999998,0.1505200000000002,0.0,0.0,0.0,1.0,0.0,0.0
VW,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9687100000000002,0.03128999999999982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VY,0,0.6401400000000006,0.0,0.3598599999999994,0.0,0.0,1.0,0.0,0.0,0.9872700000000005,0.012729999999999464,0.0,0.5588699999999998,0.0,0.44113000000000024,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.6401400000000006,0.0,0.3598599999999994,0.0,0.0,0.9593700000000007,0.04062999999999928,0.0
VZ,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6376200000000001,0.3623799999999999,0.0,0.9878099999999996,0.0,0.012190000000000367,0.0,0.0,0.0,0.0,1.0,0.0,0.5351100000000004,0.4648899999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.7585800000000003,0.24141999999999975,0.0
W,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31425000000000036,0.6857499999999996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WA,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.693080000000001,0.30691999999999897,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WAA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9350499999999999,0.06495000000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WBA,0,1.0,0.0,0.0,0.0,0.0,0.8233800000000002,0.17661999999999978,0.0,0.70017,0.29983000000000004,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6118800000000002,0.3881199999999998,0.0
WC,0,0.0,0.0,1.0,0.0,0.0,0.28500000000000014,0.7149999999999999,0.0,1.0,0.0,0.0,0.2028300000000005,0.0,0.7971699999999995,0.0,0.40128000000000075,0.0,0.5987199999999993,0.0,0.7519,0.2481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5358300000000007,0.4641699999999993,0.0
WCA,0,1.0,0.0,0.0,0.0,0.13207000000000013,0.8679299999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9627699999999999,0.037230000000000096,0.0,0.0,1.0,0.0,0.0,0.0,0.020560000000000134,0.9794399999999999,0.0,0.0
WDA,0,0.8431800000000003,0.15681999999999974,0.0,0.0,0.16582000000000008,0.8341799999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21811000000000025,0.7818899999999998,0.0,0.0,0.8431800000000003,0.15681999999999974,0.0,0.0,0.14017000000000035,0.8598299999999997,0.0,0.0
WE,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5347500000000007,0.4652499999999993,0.0,0.89412,0.0,0.10587999999999997,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WEA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.28959000000000046,0.7104099999999995,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WF,0,0.28824000000000094,0.0,0.7117599999999991,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.5536300000000001,0.44636999999999993,0.0,0.0,0.28824000000000094,0.0,0.7117599999999991,0.0,0.0,1.0,0.0,0.0
WFA,0,0.24512999999999963,0.0,0.7548700000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9607900000000003,0.039209999999999745,0.0,0.0,0.24512999999999963,0.0,0.7548700000000004,0.0,0.0,1.0,0.0,0.0
WG,0,0.9194100000000001,0.08058999999999994,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8796300000000001,0.12036999999999987,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.1301300000000012,0.8698699999999988,0.9194100000000001,0.08058999999999994,0.0,0.0,0.0,1.0,0.0,0.0
WGA,1,0.8244599999999997,0.17554000000000025,0.0,0.0,0.2875899999999998,0.7124100000000002,0.0,0.0,1.0,0.0,0.0,0.7483200000000001,0.2516799999999999,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8244599999999997,0.17554000000000025,0.0,0.0,0.1895800000000003,0.8104199999999997,0.0,0.0
WHA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6837900000000001,0.3162099999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.9319200000000007,0.06807999999999925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WJA,1,0.82626,0.17374,0.0,0.0,0.20911000000000035,0.7908899999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9588100000000002,0.04118999999999984,0.0,0.0,0.82626,0.17374,0.0,0.0,0.2020900000000001,0.7979099999999999,0.0,0.0
WK,0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9907800000000009,0.009219999999999118,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0
WKA,1,1.0,0.0,0.0,0.0,0.4146700000000001,0.5853299999999999,0.0,0.0,1.0,0.0,0.0,0.96306,0.03693999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.9409899999999998,0.05901000000000023,0.0,0.0,1.0,0.0,0.0,0.0,0.38992000000000004,0.61008,0.0,0.0
WL,0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9340799999999998,0.0659200000000002,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0
WLA,0,0.8628899999999997,0.1371100000000003,0.0,0.0,0.36022,0.63978,0.0,0.0,1.0,0.0,0.0,0.7938600000000005,0.20613999999999955,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8628899999999997,0.1371100000000003,0.0,0.0,0.26859999999999973,0.7314000000000003,0.0,0.0
WM,0,0.9373199999999997,0.06268000000000029,0.0,0.0,0.3359200000000002,0.6640799999999998,0.0,0.0,1.0,0.0,0.0,0.8188799999999996,0.1811200000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.9568300000000001,0.04316999999999993,0.0,0.0,0.9373199999999997,0.06268000000000029,0.0,0.0,0.5309499999999998,0.4690500000000002,0.0,0.0
WN,1,0.82626,0.17374,0.0,0.0,0.09670000000000023,0.9032999999999998,0.0,0.0,1.0,0.0,0.0,0.7577700000000003,0.24222999999999972,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.5330400000000006,0.4669599999999994,0.0,0.82626,0.17374,0.0,0.0,0.0,1.0,0.0,0.0
WO,0,0.78783,0.21216999999999997,0.0,0.0,0.5313999999999997,0.46860000000000035,0.0,0.0,1.0,0.0,0.0,0.7433700000000001,0.2566299999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.9627699999999999,0.037230000000000096,0.0,0.0,0.78783,0.21216999999999997,0.0,0.0,0.6037600000000003,0.3962399999999997,0.0,0.0
WP,0,1.0,0.0,0.0,0.0,0.33492999999999995,0.66507,0.0,0.0,1.0,0.0,0.0,0.9501,0.049900000000000055,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.32106999999999974,0.6789300000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.24106000000000005,0.75894,0.0,0.0
WQ,0,0.98061,0.01939000000000002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8472300000000001,0.15276999999999985,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.08142000000000049,0.9185799999999995,0.0,0.98061,0.01939000000000002,0.0,0.0,0.0,1.0,0.0,0.0
WR,1,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7090799999999997,0.2909200000000003,0.0,0.0,0.35006999999999966,0.0,0.6499300000000003,0.0,0.0,1.0,0.0,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.2496999999999998,0.7503000000000002,0.0,0.0
WS,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8879999999999999,0.1120000000000001,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WT,0,0.8449800000000001,0.15501999999999994,0.0,0.0,0.05017000000000005,0.94983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.8449800000000001,0.15501999999999994,0.0,0.0,0.0,1.0,0.0,0.0
WU,0,1.0,0.0,0.0,0.0,0.15627999999999975,0.8437200000000002,0.0,0.0,1.0,0.0,0.0,0.9984299999999999,0.0015700000000000713,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04683999999999999,0.95316,0.0,0.0
WV,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8986200000000002,0.1013799999999998,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WW,0,1.0,0.0,0.0,0.0,0.42303999999999986,0.5769600000000001,0.0,0.0,1.0,0.0,0.0,0.90699,0.09301000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.9151599999999998,0.08484000000000025,0.0,0.0,1.0,0.0,0.0,0.0,0.43618000000000023,0.5638199999999998,0.0,0.0
WX,1,0.9319199999999999,0.06808000000000014,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,0.9319199999999999,0.06808000000000014,0.0,0.0,0.0,1.0,0.0,0.0
WZ,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9883500000000001,0.011649999999999938,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X,0,0.9752100000000001,0.024789999999999868,0.0,0.0,0.09364000000000017,0.9063599999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.9752100000000001,0.024789999999999868,0.0,0.0,0.0,1.0,0.0,0.0
XAA,0,0.9212100000000003,0.0787899999999997,0.0,0.0,0.42798999999999987,0.5720100000000001,0.0,0.0,1.0,0.0,0.0,0.9877199999999999,0.012280000000000069,0.0,0.0,1.0,0.0,0.0,0.0,0.93703,0.06296999999999997,0.0,0.0,0.9212100000000003,0.0787899999999997,0.0,0.0,0.36526000000000014,0.6347399999999999,0.0,0.0
XB,1,0.9266100000000002,0.07338999999999984,0.0,0.0,0.19246000000000008,0.8075399999999999,0.0,0.0,1.0,0.0,0.0,0.81942,0.18057999999999996,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9266100000000002,0.07338999999999984,0.0,0.0,0.08617000000000008,0.9138299999999999,0.0,0.0
XBA,0,1.0,0.0,0.0,0.0,0.23160999999999987,0.7683900000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.19435000000000002,0.80565,0.0,0.0,1.0,0.0,0.0,0.0,0.12873999999999963,0.8712600000000004,0.0,0.0
XC,1,0.8826,0.11739999999999995,0.0,0.0,0.1613199999999999,0.8386800000000001,0.0,0.0,1.0,0.0,0.0,0.7865699999999998,0.21343000000000023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9580199999999994,0.04198000000000057,0.0,0.8826,0.11739999999999995,0.0,0.0,0.062140000000000306,0.9378599999999997,0.0,0.0
XCA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XD,0,1.0,0.0,0.0,0.0,0.03747999999999996,0.96252,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28686999999999996,0.71313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
